,bnf_code,name,vpid,form,form_indicator,form_size,form_units,unit_of_measure,numerator,numerator_unit_of_measure,denominator,denominator_unit_of_measure,ingredient_count,squ,bnf_name,adq_value,adq_denominator,dose_multiplier,quantity_denominator,adq_per_quantity
3824,0407020Q0AABPBP,Morphine sulfate 100mg suppositories,12390611000001106,Suppository,Discrete,1.0,suppository,suppository,0.1,g,,nan,1.0,unit,Morph Sulf_Suppos 100mg,0.03,g,1.0,unit,3.3333333333333335
3825,0407020Q0AACNCN,Morphine sulfate 10mg/5ml oral solution,322440003,Oral solution,Discrete,5.0,ml,spoonful,0.002,g,1.0,ml,1.0,ml,Morph Sulf_Oral Soln 10mg/5ml,0.1,g,1.0,ml,0.02
3826,0407020Q0AACQCQ,Morphine sulfate 10mg suppositories,322432009,Suppository,Discrete,1.0,suppository,suppository,0.01,g,,nan,1.0,unit,Morph Sulf_Suppos 10mg,0.03,g,1.0,unit,0.33333333333333337
3827,0407020Q0AACRCR,Morphine sulfate 20mg suppositories,322433004,Suppository,Discrete,1.0,suppository,suppository,0.02,g,,nan,1.0,unit,Morph Sulf_Suppos 20mg,0.03,g,1.0,unit,0.6666666666666667
3828,0407020Q0AADIDI,Morphine sulfate 20mg/2ml solution for injection ampoules,12391111000001109,Solution for injection,Discrete,2.0,ml,ampoule,0.01,g,1.0,ml,1.0,unit,Morph Sulf_Inj 20mg/2ml Amp,0.03,g,1.0,unit,0.6666666666666667
3829,0407020Q0AADNDN,Morphine sulfate 5mg/5ml oral solution,12143711000001107,Oral solution,Continuous,,,,0.001,g,1.0,ml,1.0,ml,Morph Sulf_Liq Spec 5mg/5ml,0.1,g,1.0,ml,0.01
3830,0407020Q0AADYDY,Morphine sulfate 20mg/5ml oral solution,12212211000001102,Oral solution,Continuous,,,,0.004,g,1.0,ml,1.0,ml,Morph Sulf_Liq Spec 20mg/5ml,0.1,g,1.0,ml,0.04
3831,0407020Q0AAELEL,Morphine sulfate 100mg/50ml solution for infusion vials,10189611000001103,Solution for infusion,Discrete,50.0,ml,vial,0.002,g,1.0,ml,1.0,unit,Morph Sulf_Inj 100mg/50ml Vl,0.03,g,1.0,unit,3.3333333333333335
3832,0407020Q0AAENEN,Morphine sulfate 50mg/50ml solution for infusion vials,10189711000001107,Solution for infusion,Discrete,50.0,ml,vial,0.001,g,1.0,ml,1.0,unit,Morph Sulf_Inj 50mg/50ml Vl,0.03,g,1.0,unit,1.6666666666666667
3833,0407020Q0AAFCFC,Morphine sulfate 10mg/1ml solution for injection pre-filled syringes,10075511000001100,Solution for injection,Discrete,1.0,pre-filled disposable injection,pre-filled disposable injection,0.01,g,1.0,ml,1.0,unit,Morph Sulf_Inj 10mg/ml 1ml Pfs,0.03,g,1.0,unit,0.33333333333333337
3834,0407020Q0AAFDFD,Morphine sulfate 500micrograms/5ml oral solution,12300511000001109,Oral solution,Continuous,,,,0.0001,g,1.0,ml,1.0,ml,Morph Sulf_Liq Spec 500mcg/5ml,0.1,g,1.0,ml,0.001
3835,0407020Q0AAFFFF,Morphine sulfate 2mg/5ml oral solution,12186111000001108,Oral solution,Continuous,,,,0.0004,g,1.0,ml,1.0,ml,Morph Sulf_Liq Spec 2mg/5ml,0.1,g,1.0,ml,0.004
3836,0407020Q0AAFGFG,Morphine sulfate 1.5mg/5ml oral solution,12185811000001109,Oral solution,Continuous,,,,0.0003,g,1.0,ml,1.0,ml,Morph Sulf_Liq Spec 1.5mg/5ml,0.1,g,1.0,ml,0.0029999999999999996
3837,0407020Q0AAFWFW,Morphine sulfate 50mg/5ml solution for injection ampoules,21636011000001103,Solution for injection,Discrete,5.0,ml,ampoule,0.01,g,1.0,ml,1.0,unit,Morph Sulf_Inj 50mg/5ml Amp,0.03,g,1.0,unit,1.6666666666666667
3838,0407020Q0AAFZFZ,Morphine sulfate 5mg/5ml solution for injection ampoules,12391811000001102,Solution for injection,Discrete,5.0,ml,ampoule,0.001,g,1.0,ml,1.0,unit,Morph Sulf_Inj 5mg/5ml Amp,0.03,g,1.0,unit,0.16666666666666669
3839,0407020Q0AAGAGA,Morphine sulfate 10mg/10ml solution for injection ampoules,21579911000001102,Solution for injection,Discrete,10.0,ml,ampoule,0.001,g,1.0,ml,1.0,unit,Morph Sulf_Inj 10mg/10ml Amp,0.03,g,1.0,unit,0.33333333333333337
3840,0407020Q0BBAAAK,MST Continus 10mg tablets,322711002,Modified-release tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Mst Continus_Tab 10mg,0.1,g,1.0,unit,0.09999999999999999
3841,0407020Q0BBABAL,MST Continus 30mg tablets,322713004,Modified-release tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Mst Continus_Tab 30mg,0.1,g,1.0,unit,0.3
3842,0407020Q0BBACAI,MST Continus 60mg tablets,322714005,Modified-release tablet,Discrete,1.0,tablet,tablet,0.06,g,,nan,1.0,unit,Mst Continus_Tab 60mg,0.1,g,1.0,unit,0.6
3843,0407020Q0BBADAH,MST Continus 100mg tablets,322715006,Modified-release tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Mst Continus_Tab 100mg,0.1,g,1.0,unit,1.0
3844,0407020Q0BBAEAG,MST Continus 200mg tablets,322716007,Modified-release tablet,Discrete,1.0,tablet,tablet,0.2,g,,nan,1.0,unit,Mst Continus_Tab 200mg,0.1,g,1.0,unit,2.0
3845,0407020Q0BBAFCV,MST Continus suspension 20mg granules sachets,4389411000001105,Modified-release granules,Discrete,1.0,sachet,sachet,0.02,g,,nan,1.0,unit,Mst Continus_Susp Gran Sach 20mg,0.1,g,1.0,unit,0.19999999999999998
3846,0407020Q0BBAGCP,MST Continus suspension 30mg granules sachets,4389511000001109,Modified-release granules,Discrete,1.0,sachet,sachet,0.03,g,,nan,1.0,unit,Mst Continus_Susp Gran Sach 30mg,0.1,g,1.0,unit,0.3
3847,0407020Q0BBAHDC,MST Continus suspension 60mg granules sachets,4110911000001104,Modified-release granules,Discrete,1.0,sachet,sachet,0.06,g,,nan,1.0,unit,Mst Continus_Susp Gran Sach 60mg,0.1,g,1.0,unit,0.6
3848,0407020Q0BBAIDD,MST Continus suspension 100mg granules sachets,4110711000001101,Modified-release granules,Discrete,1.0,sachet,sachet,0.1,g,,nan,1.0,unit,Mst Continus_Susp Gran Sach 100mg,0.1,g,1.0,unit,1.0
3849,0407020Q0BBAJDE,MST Continus suspension 200mg granules sachets,4110811000001109,Modified-release granules,Discrete,1.0,sachet,sachet,0.2,g,,nan,1.0,unit,Mst Continus_Susp Gran Sach 200mg,0.1,g,1.0,unit,2.0
3850,0407020Q0BBAKCG,MST Continus 5mg tablets,322710001,Modified-release tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Mst Continus_Tab 5mg,0.1,g,1.0,unit,0.049999999999999996
3851,0407020Q0BBALCF,MST Continus 15mg tablets,322712009,Modified-release tablet,Discrete,1.0,tablet,tablet,0.015,g,,nan,1.0,unit,Mst Continus_Tab 15mg,0.1,g,1.0,unit,0.15
3852,0407020Q0BCABA6,Oramorph 20mg/ml concentrated oral solution,322761006,Oral solution,Continuous,,,,0.02,g,1.0,ml,1.0,ml,Oramorph_Oral Soln Conc 20mg/ml S/F,0.1,g,1.0,ml,0.19999999999999998
3853,0407020Q0BCAGCN,Oramorph 10mg/5ml oral solution,322440003,Oral solution,Discrete,5.0,ml,spoonful,0.002,g,1.0,ml,1.0,ml,Oramorph_Oral Soln 10mg/5ml,0.1,g,1.0,ml,0.02
3854,0407020Q0BCAHCS,Oramorph 10mg/5ml oral solution unit dose vials,3521311000001108,Oral solution,Discrete,5.0,ml,unit dose,0.002,g,1.0,ml,1.0,unit,Oramorph UDV_Oral Soln 10mg/5ml S/F,0.1,g,1.0,unit,0.09999999999999999
3855,0407020Q0BCAJCU,Oramorph 100mg/5ml oral solution unit dose vials,3631411000001108,Oral solution,Discrete,5.0,ml,unit dose,0.02,g,1.0,ml,1.0,unit,Oramorph UDV_Oral Soln 100mg/5ml S/F,0.1,g,1.0,unit,1.0
3856,0407020Q0BEABFJ,Morphine sulfate 10mg/10ml solution for injection Minijet pre-filled syringes,9750511000001106,Solution for injection,Discrete,10.0,ml,pre-filled disposable injection,0.001,g,1.0,ml,1.0,unit,Minjet_Morph Sulf 1mg/ml 10ml Pfs,0.03,g,1.0,unit,0.33333333333333337
3857,0407020Q0BHACCD,Sevredol 10mg tablets,322708003,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Sevredol_Tab 10mg,0.1,g,1.0,unit,0.09999999999999999
3858,0407020Q0BHADCE,Sevredol 20mg tablets,322709006,Tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Sevredol_Tab 20mg,0.1,g,1.0,unit,0.19999999999999998
3859,0407020Q0BHAFDR,Sevredol 50mg tablets,322728004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Sevredol_Tab 50mg,0.1,g,1.0,unit,0.5
3860,0407020Q0BIAAEG,MXL 30mg capsules,322721005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.03,g,,nan,1.0,unit,MXL_Cap 30mg,0.1,g,1.0,unit,0.3
3861,0407020Q0BIABEH,MXL 60mg capsules,322722003,Modified-release capsule,Discrete,1.0,capsule,capsule,0.06,g,,nan,1.0,unit,MXL_Cap 60mg,0.1,g,1.0,unit,0.6
3862,0407020Q0BIACDU,MXL 90mg capsules,322730002,Modified-release capsule,Discrete,1.0,capsule,capsule,0.09,g,,nan,1.0,unit,MXL_Cap 90mg,0.1,g,1.0,unit,0.8999999999999999
3863,0407020Q0BIADDV,MXL 120mg capsules,322731003,Modified-release capsule,Discrete,1.0,capsule,capsule,0.12,g,,nan,1.0,unit,MXL_Cap 120mg,0.1,g,1.0,unit,1.2
3864,0407020Q0BIAEDW,MXL 150mg capsules,322732005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.15,g,,nan,1.0,unit,MXL_Cap 150mg,0.1,g,1.0,unit,1.4999999999999998
3865,0407020Q0BIAFEI,MXL 200mg capsules,322733000,Modified-release capsule,Discrete,1.0,capsule,capsule,0.2,g,,nan,1.0,unit,MXL_Cap 200mg,0.1,g,1.0,unit,2.0
3866,0407020Q0BJACEB,Morcap SR 100mg capsules,322723008,Modified-release capsule,Discrete,1.0,capsule,capsule,0.1,g,,nan,1.0,unit,Morcap SR_Cap 100mg,0.1,g,1.0,unit,1.0
3867,0407020Q0BKAAEF,Zomorph 10mg modified-release capsules,322720006,Modified-release capsule,Discrete,1.0,capsule,capsule,0.01,g,,nan,1.0,unit,Zomorph_Cap 10mg,0.1,g,1.0,unit,0.09999999999999999
3868,0407020Q0BKABEG,Zomorph 30mg modified-release capsules,322721005,Modified-release capsule,Discrete,1.0,capsule,capsule,0.03,g,,nan,1.0,unit,Zomorph_Cap 30mg,0.1,g,1.0,unit,0.3
3869,0407020Q0BKACEH,Zomorph 60mg modified-release capsules,322722003,Modified-release capsule,Discrete,1.0,capsule,capsule,0.06,g,,nan,1.0,unit,Zomorph_Cap 60mg,0.1,g,1.0,unit,0.6
3870,0407020Q0BKADEB,Zomorph 100mg modified-release capsules,322723008,Modified-release capsule,Discrete,1.0,capsule,capsule,0.1,g,,nan,1.0,unit,Zomorph_Cap 100mg,0.1,g,1.0,unit,1.0
3871,0407020Q0BKAEEI,Zomorph 200mg modified-release capsules,322733000,Modified-release capsule,Discrete,1.0,capsule,capsule,0.2,g,,nan,1.0,unit,Zomorph_Cap 200mg,0.1,g,1.0,unit,2.0
3872,0407020Q0BMAAAK,Filnarine SR 10mg tablets,322711002,Modified-release tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Filnarine SR_Tab 10mg,0.1,g,1.0,unit,0.09999999999999999
3873,0407020Q0BMABAL,Filnarine SR 30mg tablets,322713004,Modified-release tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Filnarine SR_Tab 30mg,0.1,g,1.0,unit,0.3
3874,0407020Q0BMACAI,Filnarine SR 60mg tablets,322714005,Modified-release tablet,Discrete,1.0,tablet,tablet,0.06,g,,nan,1.0,unit,Filnarine SR_Tab 60mg,0.1,g,1.0,unit,0.6
3875,0407020Q0BMADAH,Filnarine SR 100mg tablets,322715006,Modified-release tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Filnarine SR_Tab 100mg,0.1,g,1.0,unit,1.0
3876,0407020Q0BMAEAG,Filnarine SR 200mg tablets,322716007,Modified-release tablet,Discrete,1.0,tablet,tablet,0.2,g,,nan,1.0,unit,Filnarine SR_Tab 200mg,0.1,g,1.0,unit,2.0
3877,0407020Q0BNAAAK,Morphgesic SR 10mg tablets,322711002,Modified-release tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Morphgesic SR_Tab 10mg,0.1,g,1.0,unit,0.09999999999999999
3878,0407020Q0BNABAL,Morphgesic SR 30mg tablets,322713004,Modified-release tablet,Discrete,1.0,tablet,tablet,0.03,g,,nan,1.0,unit,Morphgesic SR_Tab 30mg,0.1,g,1.0,unit,0.3
3879,0407020Q0BNACAI,Morphgesic SR 60mg tablets,322714005,Modified-release tablet,Discrete,1.0,tablet,tablet,0.06,g,,nan,1.0,unit,Morphgesic SR_Tab 60mg,0.1,g,1.0,unit,0.6
3880,0407020Q0BNADAH,Morphgesic SR 100mg tablets,322715006,Modified-release tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Morphgesic SR_Tab 100mg,0.1,g,1.0,unit,1.0
3881,0407020Q0BPAAAK,Rhotard Morphine SR 10mg tablets,322711002,Modified-release tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Rhotard_Morph SR Tab 10mg,0.1,g,1.0,unit,0.09999999999999999
3882,0407020T0AAAAAA,Pentazocine 50mg capsules,322600003,Capsule,Discrete,1.0,capsule,capsule,0.05,g,,nan,1.0,unit,Pentazocine HCl_Cap 50mg,0.1,g,1.0,unit,0.5
3883,0407020T0AAABAB,Pentazocine 25mg tablets,322601004,Tablet,Discrete,1.0,tablet,tablet,0.025,g,,nan,1.0,unit,Pentazocine HCl_Tab 25mg,0.1,g,1.0,unit,0.25
3884,0407020U0AAAAAA,Pentazocine 30mg/1ml solution for injection ampoules,322602006,Solution for injection,Discrete,1.0,ml,ampoule,0.03,g,1.0,ml,1.0,unit,Pentazocine_Lact Inj 30mg/ml 1ml Amp,0.1,g,1.0,unit,0.3
3885,0407020V0AAACAC,Pethidine 50mg tablets,322612004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Pethidine HCl_Tab 50mg,0.2,g,1.0,unit,0.25
3886,0407020V0AAATAT,Pethidine 50mg/5ml oral solution,12106611000001104,Oral solution,Continuous,,,,0.01,g,1.0,ml,1.0,ml,Pethidine HCl_Liq Spec 50mg/5ml,0.2,g,1.0,ml,0.049999999999999996
3887,0407020V0AABABA,Pethidine 10mg/5ml oral solution,12104711000001104,Oral solution,Continuous,,,,0.002,g,1.0,ml,1.0,ml,Pethidine HCl_Liq Spec 10mg/5ml,0.2,g,1.0,ml,0.01
3888,0407020Z0AAABAB,Oxycodone hydrochloride 60mg suppositories,12424911000001109,Suppository,Discrete,1.0,suppository,suppository,0.06,g,,nan,1.0,unit,Oxycodone_Suppos 60mg,0.09,g,1.0,unit,0.6666666666666666
3889,0407041AABBAAAA,Relpax 20mg tablets,407788001,Tablet,Discrete,1.0,tablet,tablet,0.02,g,,nan,1.0,unit,Relpax_Tab 20mg,0.04,g,1.0,unit,0.5
3890,0407041AABBABAB,Relpax 40mg tablets,407789009,Tablet,Discrete,1.0,tablet,tablet,0.04,g,,nan,1.0,unit,Relpax_Tab 40mg,0.04,g,1.0,unit,1.0
3891,0407041ABAAAAAA,Frovatriptan 2.5mg tablets,4367711000001105,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Frovatriptan_Tab 2.5mg,0.0025,g,1.0,unit,1.0
3892,0407041ABBBAAAA,Migard 2.5mg tablets,4367711000001105,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Migard_Tab 2.5mg,0.0025,g,1.0,unit,1.0
3893,0407041B0AAAAAA,Almotriptan 12.5mg tablets,134531009,Tablet,Discrete,1.0,tablet,tablet,0.0125,g,,nan,1.0,unit,Almotriptan_Tab 12.5mg,0.0125,g,1.0,unit,1.0
3894,0407041B0BBAAAA,Almogran 12.5mg tablets,134531009,Tablet,Discrete,1.0,tablet,tablet,0.0125,g,,nan,1.0,unit,Almogran_Tab 12.5mg,0.0125,g,1.0,unit,1.0
3895,0407041M0AAAAAA,Naratriptan 2.5mg tablets,322827001,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Naratriptan HCl_Tab 2.5mg,0.0025,g,1.0,unit,1.0
3896,0407041M0BBAAAA,Naramig 2.5mg tablets,322827001,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Naramig_Tab 2.5mg,0.0025,g,1.0,unit,1.0
3897,0407041R0AAAAAA,Rizatriptan 5mg tablets,322829003,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Rizatriptan_Tab 5mg,0.01,g,1.0,unit,0.5
3898,0407041R0AAABAB,Rizatriptan 10mg tablets,322830008,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Rizatriptan_Tab 10mg,0.01,g,1.0,unit,1.0
3899,0407041R0AAADAD,Rizatriptan 10mg orodispersible tablets sugar free,22858311000001107,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Rizatriptan_Orodisper Tab 10mg S/F,0.01,g,1.0,unit,1.0
3900,0407041R0BBAAAA,Maxalt 5mg tablets,322829003,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Maxalt_Tab 5mg,0.01,g,1.0,unit,0.5
3901,0407041R0BBABAB,Maxalt 10mg tablets,322830008,Tablet,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Maxalt_Tab 10mg,0.01,g,1.0,unit,1.0
3902,0407041R0BBACAC,Maxalt Melt 10mg oral lyophilisates,322831007,Oral lyophilisate,Discrete,1.0,tablet,tablet,0.01,g,,nan,1.0,unit,Maxalt_Melt Oral Lyophilisate Tab 10mg,0.01,g,1.0,unit,1.0
3903,0407041T0AAACAC,Sumatriptan 100mg tablets,322809004,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Sumatriptan_Tab 100mg,0.1,g,1.0,unit,1.0
3904,0407041T0AAADAD,Sumatriptan 6mg/0.5ml solution for injection pre-filled syringes with device,11139411000001102,Solution for injection,Discrete,0.5,ml,pre-filled disposable injection,0.012,g,1.0,ml,1.0,unit,Sumatriptan_Inj 6mg/0.5ml Pfs + Dev,0.006,g,1.0,unit,1.0
3905,0407041T0AAAFAF,Sumatriptan 50mg tablets,322815004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Sumatriptan_Tab 50mg,0.1,g,1.0,unit,0.5
3906,0407041T0AAAIAI,Sumatriptan 6mg/0.5ml solution for injection pre-filled disposable devices,19281611000001103,Solution for injection,Discrete,0.5,ml,pre-filled disposable injection,0.012,g,1.0,ml,1.0,unit,Sumatriptan_Inj 6mg/0.5ml Pf Pen,0.006,g,1.0,unit,1.0
3907,0407041T0AAAIAI,Sumatriptan 6mg/0.5ml solution for injection pre-filled pen,19281611000001103,Solution for injection,Discrete,0.5,ml,pre-filled disposable injection,0.012,g,1.0,ml,1.0,unit,Sumatriptan_Inj 6mg/0.5ml Pf Pen,0.006,g,1.0,unit,1.0
3908,0407041T0BBACAC,Imigran 100mg tablets,322809004,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Imigran_Tab 100mg,0.1,g,1.0,unit,1.0
3909,0407041T0BBADAD,Imigran Subject 6mg/0.5ml solution for injection pre-filled syringes with device,11139411000001102,Solution for injection,Discrete,0.5,ml,pre-filled disposable injection,0.012,g,1.0,ml,1.0,unit,Imigran Subject_Inj 6mg/0.5ml Pfs + Dev,0.006,g,1.0,unit,1.0
3910,0407041T0BBAEAE,Imigran Subject 6mg/0.5ml solution for injection syringe refill pack,11139511000001103,Solution for injection,Discrete,0.5,ml,pre-filled disposable injection,0.012,g,1.0,ml,1.0,unit,Imigran Subject_Inj 6mg/0.5ml Ref,0.006,g,1.0,unit,1.0
3911,0407041T0BBAFAF,Imigran 50mg tablets,322815004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Imigran 50_Tab 50mg,0.1,g,1.0,unit,0.5
3912,0407041T0BBAGAG,Imigran 20mg nasal spray,322823002,Spray,Discrete,1.0,unit dose,unit dose,0.2,g,1.0,ml,1.0,unit,Imigran_Nsl Spy 20mg/0.1ml Ud,0.02,g,1.0,unit,10.0
3913,0407041T0BBAHAH,Imigran 10mg nasal spray,4792911000001109,Spray,Discrete,1.0,unit dose,unit dose,0.1,g,1.0,ml,1.0,unit,Imigran_Nsl Spy 10mg/0.1ml Ud,0.02,g,1.0,unit,5.0
3914,0407041T0BBAIAF,Imigran Radis 50mg tablets,322815004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Imigran Radis_Tab 50mg,0.1,g,1.0,unit,0.5
3915,0407041T0BBAJAC,Imigran Radis 100mg tablets,322809004,Tablet,Discrete,1.0,tablet,tablet,0.1,g,,nan,1.0,unit,Imigran Radis_Tab 100mg,0.1,g,1.0,unit,1.0
3916,0407041T0BBAKAF,Imigran Recovery 50mg tablets,322815004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Imigran Recovery_Tab 50mg,0.1,g,1.0,unit,0.5
3917,0407041T0BDAAAF,Migraitan 50mg tablets,322815004,Tablet,Discrete,1.0,tablet,tablet,0.05,g,,nan,1.0,unit,Migraitan_Tab 50mg,0.1,g,1.0,unit,0.5
3918,0407041U0AAABAB,Tolfenamic acid 200mg tablets,322820004,Tablet,Discrete,1.0,tablet,tablet,0.2,g,,nan,1.0,unit,Tolfenamic Acid_Tab 200mg,0.2,g,1.0,unit,1.0
3919,0407041U0BBABAB,Clotam Rapid 200mg tablets,322820004,Tablet,Discrete,1.0,tablet,tablet,0.2,g,,nan,1.0,unit,Clotam Rapid_Tab 200mg,0.2,g,1.0,unit,1.0
3920,0407041Z0AAAAAA,Zolmitriptan 2.5mg tablets,322825009,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Zolmitriptan_Tab 2.5mg,0.0025,g,1.0,unit,1.0
3921,0407041Z0AAABAB,Zolmitriptan 2.5mg orodispersible tablets sugar free,3655811000001109,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Zolmitriptan_Orodisper Tab 2.5mg S/F,0.0025,g,1.0,unit,1.0
3922,0407041Z0AAADAD,Zolmitriptan 5mg orodispersible tablets sugar free,8156811000001104,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Zolmitriptan_Orodisper Tab 5mg S/F,0.0025,g,1.0,unit,2.0
3923,0407041Z0AAAEAE,Zolmitriptan 5mg tablets,374041005,Tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Zolmitriptan_Tab 5mg,0.0025,g,1.0,unit,2.0
3924,0407041Z0BBAAAA,Zomig 2.5mg tablets,322825009,Tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Zomig_Tab 2.5mg,0.0025,g,1.0,unit,1.0
3925,0407041Z0BBABAB,Zomig Rapimelt 2.5mg orodispersible tablets,3655811000001109,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.0025,g,,nan,1.0,unit,Zomig_Rapimelt Orodisper Tab 2.5mg,0.0025,g,1.0,unit,1.0
3926,0407041Z0BBACAC,Zomig 5mg/0.1ml nasal spray 0.1ml unit dose,407813006,Spray,Discrete,0.1,ml,unit dose,0.05,g,1.0,ml,1.0,unit,Zomig_Nsl Spy 5mg/0.1ml Ud,0.005,g,1.0,unit,1.0000000000000002
3927,0407041Z0BBADAD,Zomig Rapimelt 5mg orodispersible tablets,8156811000001104,Orodispersible tablet,Discrete,1.0,tablet,tablet,0.005,g,,nan,1.0,unit,Zomig_Rapimelt Orodisper Tab 5mg,0.0025,g,1.0,unit,2.0
3928,0407042F0AAAAAA,Clonidine 25microgram tablets,322840006,Tablet,Discrete,1.0,tablet,tablet,2.5e-05,g,,nan,1.0,unit,Clonidine HCl_Tab 25mcg,0.0001,g,1.0,unit,0.25
3929,0407042F0AAAGAG,Clonidine 25micrograms/5ml oral solution,8398311000001106,Oral solution,Continuous,,,,5e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 25mcg/5ml,0.0001,g,1.0,ml,0.05
3930,0407042F0AAAGAG,Clonidine 25micrograms/5ml oral suspension,8398411000001104,Oral suspension,Continuous,,,,5e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 25mcg/5ml,0.0001,g,1.0,ml,0.05
3931,0407042F0AAAHAH,Clonidine 75micrograms/5ml oral solution,11814111000001107,Oral solution,Continuous,,,,1.4999999999999999e-05,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 75mcg/5ml,0.0001,g,1.0,ml,0.14999999999999997
3932,0407042F0AAAHAH,Clonidine 75micrograms/5ml oral suspension,11814211000001101,Oral suspension,Continuous,,,,1.4999999999999999e-05,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 75mcg/5ml,0.0001,g,1.0,ml,0.14999999999999997
3933,0407042F0AAAJAJ,Clonidine 5micrograms/5ml oral solution,8426211000001100,Oral solution,Continuous,,,,1e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 5mcg/5ml,0.0001,g,1.0,ml,0.009999999999999998
3934,0407042F0AAAJAJ,Clonidine 5micrograms/5ml oral suspension,8426311000001108,Oral suspension,Continuous,,,,1e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 5mcg/5ml,0.0001,g,1.0,ml,0.009999999999999998
3935,0407042F0AAAKAK,Clonidine 15micrograms/5ml oral solution,11813311000001107,Oral solution,Continuous,,,,3e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 15mcg/5ml,0.0001,g,1.0,ml,0.03
3936,0407042F0AAAKAK,Clonidine 15micrograms/5ml oral suspension,11813411000001100,Oral suspension,Continuous,,,,3e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 15mcg/5ml,0.0001,g,1.0,ml,0.03
3937,0407042F0AAALAL,Clonidine 100micrograms/5ml oral solution,11812911000001101,Oral solution,Continuous,,,,2e-05,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 100mcg/5ml,0.0001,g,1.0,ml,0.2
3938,0407042F0AAALAL,Clonidine 100micrograms/5ml oral suspension,11813011000001109,Oral suspension,Continuous,,,,2e-05,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 100mcg/5ml,0.0001,g,1.0,ml,0.2
3939,0407042F0AAAMAM,Clonidine 10micrograms/5ml oral solution,8397911000001106,Oral solution,Continuous,,,,2e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 10mcg/5ml,0.0001,g,1.0,ml,0.019999999999999997
3940,0407042F0AAAMAM,Clonidine 10micrograms/5ml oral suspension,8398011000001108,Oral suspension,Continuous,,,,2e-06,g,1.0,ml,1.0,ml,Clonidine HCl_Liq Spec 10mcg/5ml,0.0001,g,1.0,ml,0.019999999999999997
